title,main_topic_1_index,main_topic_1_weigth,main_topic_2_index,main_topic_2_weigth,main_topic_3_index,main_topic_3_weigth,main_topic_4_index,main_topic_4_weigth,main_topic_5_index,main_topic_5_weigth,main_topic_6_index,main_topic_6_weigth,main_topic_7_index,main_topic_7_weigth,main_topic_8_index,main_topic_8_weigth,main_topic_9_index,main_topic_9_weigth,main_topic_10_index,main_topic_10_weigth,main_topic_11_index,main_topic_11_weigth,main_topic_12_index,main_topic_12_weigth,main_topic_13_index,main_topic_13_weigth,main_topic_14_index,main_topic_14_weigth,main_topic_15_index,main_topic_15_weigth,main_topic_16_index,main_topic_16_weigth,main_topic_17_index,main_topic_17_weigth,main_topic_18_index,main_topic_18_weigth,main_topic_19_index,main_topic_19_weigth,main_topic_20_index,main_topic_20_weigth,main_topic_21_index,main_topic_21_weigth,main_topic_22_index,main_topic_22_weigth,main_topic_23_index,main_topic_23_weigth,main_topic_24_index,main_topic_24_weigth,main_topic_25_index,main_topic_25_weigth
Weekly_Address_Iraq_War_Service,23,0.2913805648458205,8,0.15599026046403477,14,0.02278546703334567,17,0.009391416903346345,0,0.007419162640636269,20,0.0015537726653236151,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Moscow_New_Economic_School,16,0.20954143776400494,7,0.10870864487116572,2,0.08179462048421361,14,0.020485189652988293,8,0.017509638487955295,21,0.010794809578686644,9,0.009994004240616725,18,0.0031754654275828083,5,0.0020629382790025314,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Islamic_Society_Baltimore,21,0.5542456137935751,14,0.016385062823469194,19,0.007533018392227257,20,0.004155441092758205,23,0.003753859692397653,22,0.0033717004875156624,0,0.002346901444782168,4,0.0013603408430283724,3,0.0012810966252168254,17,0.00037209283547933467,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Debt_Compromise_Agreement,1,0.26669224441483597,10,0.018724195002055,2,0.005586033377704856,16,0.0036976841091385312,11,0.002348999923634952,3,0.00181377663942403,17,9.756328568083383e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Joplin_Tornado_Victims_Memorial,20,0.20568200338430578,19,0.024738328703487328,22,0.014062987521834502,5,0.011210362822217353,0,0.008916196954118692,18,0.006319422170804669,3,0.0027548767591084127,16,0.0022499926823084083,13,0.002220869927789145,10,0.0019490266176362895,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Dangers_of_Default,1,0.37180191096790177,20,0.01005490994032502,10,0.009792197591183494,22,0.00601879836175987,0,0.0038298161181585856,21,0.003743129989595984,6,0.0036987420037489283,12,0.0012392275458817659,2,0.00033808325477768683,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iftar_Dinner_on_Religious_Tolerance,21,0.4780833597059379,8,0.015824119794354396,22,0.015757158541957833,20,0.008697131345079165,17,0.008685962558802765,23,0.008223698046275199,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Second_Presidential_Inaugural_Address,7,0.09614726602790462,20,0.07311867753212133,0,0.047817915639726705,14,0.02995769949789391,1,0.02429627127285871,17,0.02069306461999307,4,0.01772875988925537,23,0.01049449076879043,8,0.008277025726713615,24,0.00175190517594045,18,1.1932260248399633e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Mandela_Public_Memorial_Address,7,0.08030684443412751,19,0.07543390271225749,0,0.04331146107203364,20,0.029259226396008864,10,0.006406449742660552,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Summit_Americas_Presser,12,0.3613714633871795,2,0.22606389423215573,15,0.04994271776108759,10,0.039634275895744635,22,0.03677117706576695,5,0.021181596108804247,1,0.005187794353607486,3,0.004313822731657862,23,0.003990483547618559,16,0.0016808812656089718,9,0.001677105052119552,19,0.0014393439966779592,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
University_of_Chicago_Law_School,10,0.4237763344215672,22,0.049810935314256795,1,0.015688560836096124,14,0.013868348824739137,9,0.013033702719476502,8,0.010246486405865616,15,0.009957707629623789,3,0.009668464765911731,24,0.008162959880791538,0,0.007917524075909758,19,0.005766113090089519,4,0.005226317452030043,12,0.003388441887248964,21,0.0031490423200342265,16,0.0013463718848507403,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Afghanistan_War_Troop_Surge,8,0.31873069839790136,9,0.09768600701953294,7,0.03689946159799947,21,0.03651013890190263,18,0.012085322039169403,2,0.009474704563924054,15,0.000749214001112294,4,0.0001251128188480002,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Student_Aid_Bill_of_Rights,14,0.29739847946300924,1,0.05940532632162161,18,0.04965278462799894,9,0.005125415124616116,24,0.004902551228818448,23,0.004715937026539311,12,0.0024108895209497454,16,0.0011112346943717775,10,0.000147273298221065,3,8.112215353359654e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_and_Benyamin_Netanyahu_Joint_Remarks,11,0.4221551140183142,2,0.02921844261999828,15,0.009147967830326405,3,0.00592925217489914,16,0.003425543829334481,21,0.00038959139322835304,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Kenya_People_Speech,7,0.07186963987883856,19,0.03587523882469019,14,0.03536942703259273,21,0.028302528566054315,22,0.025332602226590076,0,0.01811417968452059,10,0.00681551108229044,15,0.006452362424051322,6,0.004557425435874725,12,0.003820113901825577,20,0.003076749334248186,9,0.00030428134558373025,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
White_House_Correspondent_Dinner_2014,22,0.34071465166394876,6,0.02789479933755146,4,0.016897627063018405,16,0.002360811594963123,11,0.0012887066581856654,21,3.1158731621324166e-07,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
GWB_Library_Dedication,22,0.12593042868094442,20,0.09129746050210917,17,0.05387661180738064,8,0.014347042750015283,23,0.008562556571178163,16,0.005226013639065066,4,0.0020464576414849257,1,0.0007936180436549487,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Countering_Violent_Religious_Extremism,21,0.4187848885105385,3,0.10037185954335347,9,0.061168614565339646,7,0.013744887219326065,14,0.013588072890110084,6,0.007908064471136204,24,0.007433995311973632,12,0.0010892324468598433,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Post_G20_2016_Presser,15,0.20746763389426137,16,0.10777948663375503,18,0.09702175033901504,1,0.06949560526347917,24,0.04778511236174677,19,0.022963467569531347,2,0.020360069154327327,17,0.019150012652452506,3,0.012196471769807413,22,0.009165359452594201,12,0.0034769407810959366,5,0.0027362898276677744,10,0.0019358378403894665,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Summit_Americas_Plenary,12,0.24226496365580227,15,0.10723736126361863,5,0.06475367269654284,17,0.04072030867134131,7,0.0368876813268079,18,0.017740245698831057,21,0.00946966946059498,14,0.008850925825461218,13,0.005474340695642834,24,0.0040077204935176575,16,0.0021399506378574585,8,0.0016251902648467165,6,0.0012721157254657232,4,4.088744444487751e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_Weekly_Address_01-01-16,6,0.31869448160543495,5,0.03534937696344567,4,0.013100962145836439,13,6.436463701781054e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SXSW,24,0.19922993158376742,22,0.0778508358412571,15,0.014744261309759239,10,0.01391276850255613,19,0.013329096873909907,0,0.012224176470912404,4,0.012209339013010499,1,0.01016358743362448,14,0.009782930235771951,6,0.009769677151415763,12,0.007970448057168712,18,0.007539039827882853,3,0.007465064277706097,23,0.007121323262317349,21,0.005253749400125089,17,0.004383499281514182,16,0.0030817119577480237,2,0.000893075010169083,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Baton_Rouge_Flooding,19,0.07333551516611357,22,0.0509486501576039,9,0.02877082189359534,20,0.027232857950261796,5,0.021516934996503843,4,0.015758396425856594,17,0.008730015675057809,18,0.006429587204728036,14,0.004421838333446227,1,0.004280453114199496,10,0.003679730194820163,3,0.0023606958651969205,6,0.002349946330645426,12,0.0006772734427854056,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Rose_Garden_Economy_and_Deficit,1,0.4196278659818084,4,0.024069465623209024,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_African-American_History_Museum_Dedication,0,0.13067305219687933,20,0.05179067565797822,22,0.013207613466422578,11,0.0074618597367926524,23,0.006596360472271321,6,0.0034344518976889195,13,0.0004587505127074979,8,0.0003479922786833902,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Post_G7_Conference_Presser_2015,16,0.24134493513698524,4,0.08990109493388995,10,0.08551642954659008,3,0.06493068517118945,17,0.038662809992071286,24,0.03594147688435225,2,0.032145588403384724,19,0.025943247118101354,15,0.02197890134935172,18,0.017146384466477937,5,0.0168845943004237,8,0.006494094648457145,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Ghana_Parliament,19,0.24190910530736875,7,0.1100033476887412,0,0.01124871821520628,5,0.010720441347239672,14,0.0045991562547497335,18,0.0016699526643249207,10,0.001491952585754418,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Malaysia_Presser_2015,3,0.29416019850253144,15,0.14806087630943687,9,0.07001441361581735,21,0.04212751528824106,17,0.033515451356609625,16,0.031024068205270632,22,0.024990340008229105,10,0.02215721389825989,5,0.009222565947960634,7,0.003232550716321117,6,0.0029270224116647136,19,0.001262910017791231,4,0.0002832904075761068,11,0.00027361653176066243,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
DDay_70,23,0.1858720207894393,20,0.0816836304448889,8,0.05606465707739874,7,0.03837718889393949,0,0.023765652994516096,14,0.008664394387698934,16,0.005286673894877517,5,0.00334864422329816,6,0.0005695591482380884,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Senate_Speech_Iraq_Federalism_Amendment,8,0.1990031122586202,3,0.039687707427271963,18,0.028304875400988687,11,0.027445022673892518,2,0.01600459606229814,1,0.012573726594543373,7,0.01230447710525914,0,0.010658636512764245,22,0.00674928138573675,12,0.0035884878350829737,15,0.002168887969609781,6,0.001460880929430842,10,0.0012637579677369666,4,0.0011164857436131424,16,0.0004449586770700758,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Odyssey_Dawn,13,0.3729054147160237,8,0.02940375703229761,9,0.01770758579469352,3,0.008456177873762127,16,0.008313950768791992,19,0.004869519877260185,24,0.0034550710791971823,2,0.0028966294779188694,17,0.002404476109737183,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Flint_Michigan_Community,14,0.0639590578415685,19,0.05014201724533165,22,0.03758818360295321,20,0.035541835858040174,4,0.0187068091256295,5,0.01679479960573803,1,0.008281197186243509,18,0.00798505002352458,6,0.006550511569635524,17,0.006373927835595292,24,0.006241813954299894,15,0.0052938536927848836,0,0.005066647227399225,9,0.004734990665077922,23,0.00304618785447371,16,0.002076891160461808,3,0.0014812126442948054,12,0.001381528723237756,10,0.00025048619600721096,21,8.037172193234503e-05,none,none,none,none,none,none,none,none,none,none
Iraq_Multinational_Troops,8,0.14319478223347312,22,0.05549853966867996,23,0.048278394794743114,20,0.040793398286795415,3,0.015039837439924401,14,0.013817092797494674,16,0.012935619253462465,19,0.012364571579704605,10,0.00859311649842912,13,0.006647069362581849,17,0.006533977549740393,1,0.0015156873666025718,18,0.0002982688608400977,6,9.740842744357085e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Hurricane_Sandy_ERT,19,0.11912547650517145,9,0.06687396650302346,22,0.04277988247668645,5,0.03827102139619437,20,0.020665116949260612,16,0.008070784168182885,24,0.0012849992487786153,18,0.0008353644400701353,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Ebola_NIH_Research,19,0.4701850564322576,20,0.0067843236429549845,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Prayer_Breakfast_2010,20,0.2389189386612392,21,0.03695734133075731,17,0.023721438064749047,4,0.021801276091712517,15,0.009235404177890868,22,0.009144463687009323,12,0.009065426906552997,0,0.008362785551683717,7,0.005855326463678082,1,0.0034702618937043003,10,0.0008576087718281573,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
More_Perfect_Union,0,0.19662806530438634,4,0.013173110693611543,19,0.006518087814139967,18,0.005903946209780801,21,0.005429553216890661,11,0.004021733690807927,16,0.0039054648458877843,3,0.002844072100931968,2,0.002027036988156103,15,0.001410251916038471,14,0.0005014877729807383,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Hispanic_Chamber_of_Commerce,14,0.4682893855833653,18,0.021448847694984004,2,0.0032764742756820615,10,0.0014427226641196497,16,0.00020608358474009686,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Final_Presser_of_2014,12,0.26617955657752357,24,0.09388061128751862,1,0.0705382144509621,5,0.06364753799600695,17,0.0501151612531959,16,0.032434093399572164,18,0.031018453963972577,4,0.027314515388354967,22,0.025596458340829013,19,0.025237040995755047,9,0.022615647469987912,10,0.01903300734080888,0,0.015261556405231037,3,0.009861781212988334,6,0.004952559436956406,13,0.004725847631545266,2,0.004501283161912207,15,0.002839579238864727,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iraq_War_Camp_Lejeune,8,0.3206011787978344,3,0.04719695444121358,23,0.030935088834195004,11,0.022286527143962134,2,0.015218926292358836,12,0.00684828565605953,4,0.0054018186151649685,14,0.004675636951576091,18,0.004040438852915406,0,0.0017314683509821614,7,0.001215124566417226,15,0.00024112340547470282,13,8.062398731623595e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Chemical_Weapons_Syria,13,0.05976610798487798,3,0.05227370946110794,8,0.04517678087646708,11,0.037914763655082694,2,0.036920645309294994,9,0.03643952812815501,7,0.02965643360985135,16,0.025219964102000402,17,0.017835327483237712,22,0.0152738653741706,10,0.011972628081279923,6,0.010437643970663232,1,0.010412878709614028,4,0.008976095833323603,24,0.005437362598756594,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Syria_Speech_to_the_Nation,3,0.06324918123360174,13,0.06171832418300897,8,0.058233853508645204,16,0.05432820184573843,2,0.045948598917540946,11,0.035084086489319065,7,0.0265482381737806,23,0.014502783262650356,6,0.010818326423974622,9,0.006271979129293281,22,0.004085680122356526,5,0.0003817790499508657,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Jerusalem_Intl_Convention_Center_Speech,11,0.44816164267871883,7,0.02128801331129069,14,0.016462572233218554,2,0.016199478977117945,21,0.009719350127598357,0,0.009036935136752551,20,0.007401645010454992,24,0.004201610187723393,19,0.002250625197106867,1,0.0015253117576019646,23,0.0009161399170826548,18,0.0004064259629106885,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Salvatore_Giunta_Medal_of_Honor,8,0.11444995135704869,20,0.08396215411152846,22,0.033134948094969564,23,0.027508903350655665,24,0.02283756013409596,6,0.012800289623190455,19,0.006935827453665927,4,0.001721655707413512,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_Press_Conference_04-17-14,4,0.25607196995093046,16,0.21443689012802755,17,0.05439282912049465,10,0.01918922698122631,1,0.017152429269362442,9,0.014174723098480831,22,0.012058720829134166,14,0.004971559139791314,6,0.0035078288411201975,0,0.0002753569051232734,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Kennedy_Center_Honorees_2016,22,0.16043306555961567,20,0.06373888620959024,14,0.018464886595025234,0,0.016622109552962283,8,0.014603509441380086,15,0.0003254781094738712,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
United_State_of_Women,0,0.08231693264213191,14,0.07271403280527748,22,0.06042100622503559,4,0.058968534802529414,17,0.0379037347970435,15,0.027657459635774553,24,0.02715291256572544,6,0.01712569639594496,3,0.01357837076900146,20,0.010189507577071004,19,0.008660709225718446,12,0.007449767688943538,13,0.004282248262144581,5,0.004176189992252284,21,0.0035469660198028594,18,0.002587022680279651,1,0.002467834630067735,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
White_House_Correspondents_Dinner_2010,22,0.3015984749710261,4,0.03453595991672857,20,0.016968181041803473,23,0.012827319546554434,5,0.008228444971399303,24,0.0019793900120096564,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Third_Major_Press_Conference,4,0.22912016997777143,2,0.15022182922549798,18,0.13768927303716358,5,0.03769765701020039,22,0.024762844599337978,13,0.015476536038366814,10,0.014653509579714518,21,0.014561812242379343,12,0.010885288460234427,15,0.007702666966182475,0,0.007330869376780753,24,0.006788007305315927,19,0.005217991645384532,6,0.0017592933898152407,16,0.0013718690435686378,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Lincoln_Bicentennial,0,0.08080659236883493,8,0.03962524888411559,6,0.03441293643145932,23,0.010483946210342019,1,0.000384804021506273,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Pensacola_Military_Personnel,8,0.1541444666691696,5,0.07921910050725059,23,0.062321127556546875,20,0.0506898871839277,19,0.04736535976488452,22,0.017386440470962924,14,0.011296856929892924,9,0.0036815770124934725,12,0.0004584553342523818,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Ted_Kennedy_Institute_Dedication,22,0.09621836747971134,20,0.07389465771635376,4,0.033231406377347825,17,0.01821261297084694,10,0.0057950589808726145,0,0.004861963414421492,7,0.0029842749964913177,2,0.00282268926215098,6,0.00043231596318762976,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Selma_50_March,0,0.1897430206608216,20,0.01631430932144832,23,0.013948314480104463,21,0.009523869048615739,17,0.008884530606070851,24,0.008175453472344007,8,0.007608229204135192,16,0.007600589475844977,10,0.00639593066838218,13,0.004791550585360357,7,0.0033467067434015466,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Reforming_Wall_Street,18,0.4890240941760735,24,0.036245666094320964,17,0.009964112671946622,10,0.006071407754080993,6,0.0036914138560430448,21,0.0028234459481803267,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
First_Press_Conference,18,0.28842851144564247,9,0.03164748390894997,22,0.03130500976195519,5,0.03061648725333834,1,0.029019520800094584,19,0.02163715368077457,13,0.004080173702762544,23,0.0027929353050394567,16,0.0012734289653269669,8,0.0012028877355284497,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Final_State_of_the_Union_Address,3,0.08845489286635291,1,0.08628939479764774,14,0.07458730894085545,22,0.06868292684262017,5,0.06385585961109658,17,0.04399122531794509,7,0.03894969178519448,18,0.03778166403132692,4,0.03206597222971781,0,0.031385805335588074,19,0.025847543268071174,12,0.025413053668553728,24,0.022237247687935092,8,0.020540305389733584,15,0.01774514060649144,21,0.015359482864897316,9,0.011702405560751535,2,0.009677550197767915,16,0.008328752966771871,23,0.008055302920467787,6,0.008007016109134917,10,0.0034765821708003016,20,0.0013382172382014113,13,0.0011371275298514207,none,none
Lincoln_Memorial,0,0.10574963181926184,20,0.04239982945976679,22,0.015458685807800174,7,0.00815826753998222,8,0.006797782269415863,14,0.00542407855196606,23,0.00482547824538571,18,0.004590456748253617,1,0.00256234513485808,11,0.001906805039698047,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Golden_State_Warriors,22,0.19819211973944204,14,0.03292940507262206,6,0.022519014884472062,19,0.013021854472217405,9,0.0075276633476602075,23,0.003755119855528982,2,0.0021949587196982995,8,0.001158452241385442,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
First_Presidential_Prime_Time_Presser,18,0.2727661893254222,1,0.13892310575845698,22,0.07338396303069147,2,0.062143081402741114,9,0.034119118477944556,8,0.026608659742804637,4,0.026096740282958625,14,0.02174285872062889,5,0.01491944338607341,19,0.011969118410300341,21,0.01078948499535011,16,0.007799864828891609,10,0.007703376821052871,11,0.005252533436499717,15,0.004456506649073886,12,0.004003997522890601,3,0.002022346975084955,6,0.00013168837872595544,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Canada_Parliament,15,0.08114233848587575,12,0.07082960601361038,7,0.06551293118562013,17,0.042321937122849235,18,0.03362294033705203,16,0.025497365927338214,3,0.024832834508526417,5,0.019960680666833097,20,0.018278067521227064,8,0.016333840949976527,24,0.012810463274470439,21,0.008544138464232005,1,0.007726329258703617,11,0.005095480543104807,9,0.002530742355015284,0,0.001709385250091369,14,0.0008337517587978567,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Trayvon_Martin,19,0.09321007998510374,0,0.07965113323588997,9,0.05289019764308092,10,0.04696479746528353,17,0.026468773854933247,6,0.023101958820204924,16,0.012187342533991502,22,0.008985498596818681,15,0.006116268299095814,12,0.0006024219747295455,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Tucson_Memorial_Address,20,0.17913759920072558,10,0.034111239042288535,22,0.033883902477317825,6,0.03385457202086743,14,0.028543269897400612,23,0.010313524756461327,0,0.007257799103262787,4,0.007194967066103281,24,0.00614616615288502,19,0.004756757372045311,12,0.0035787801409080376,17,0.0029518017562553847,15,0.0017942001538310602,13,0.001385761683998696,1,0.001197516496397801,3,0.0009575742142975787,9,0.0006081584459466836,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Hankuk_University,2,0.24661734952962813,7,0.08689679603691751,5,0.025128711678591188,23,0.014155439797700668,9,0.00147264185672965,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Turkish_Parliament,21,0.08137147404641906,7,0.06176902019513302,11,0.0604180791981041,8,0.0484897104412476,16,0.029264532308381414,2,0.027072089431280196,3,0.014347023552436226,5,0.010471085479410959,18,0.0030767721982417743,12,0.0028657437522869667,9,0.001623722561248586,15,0.0006499162354126953,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
New_Nationalism_at_Osawatomie_HS,1,0.20722549895799922,18,0.1800553974337026,14,0.10453771891586165,17,0.04059696739013974,24,0.019487865455735297,7,0.015127986946245044,0,0.009388811703891177,23,0.0025689088381797864,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Clementa_Pinckney_Eulogy,20,0.174422273544721,0,0.06378214769723929,6,0.030631921036134487,10,0.0020352881009723404,12,0.0010167371152603757,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Stanford_Cybersecurity_Summit,24,0.6656296265150299,14,0.010399294025068893,7,0.0024554168006015327,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Robert_Bryd_Eulogy,20,0.10049777460483171,10,0.04108357448878299,22,0.039027181835000896,19,0.03888691498141447,0,0.01233111332303352,14,0.007169575181645276,1,0.0068928718985169345,17,0.004411671794306218,8,0.002360301786229239,21,0.0022528294867405077,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
YSEALI_Town_Hall_2014,15,0.366673863175707,14,0.0557039372093525,21,0.048719523511674016,22,0.023032926206690955,7,0.02156252965655956,18,0.01394655349623859,0,0.011117816764584173,4,0.008358209726109747,5,0.0067535576352701215,20,0.005347495114921043,3,0.003769552957412449,2,0.002459963173792537,11,0.0012187853418610577,6,0.00042369238123383983,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Fort_Campbell,8,0.23052098124954312,20,0.07923747980766542,9,0.046094373661809025,14,0.03708000136283418,22,0.035258189004929844,19,0.017368125422333444,23,0.0042724459003817055,0,0.004164584325619469,10,0.0001282838099872941,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Mexico_Address,17,0.1057414400904412,15,0.033109936330172396,5,0.02708193811831369,14,0.02378967996464032,7,0.020419510469763726,24,0.01150489335409305,6,0.008975266481857041,20,0.004018058620992627,12,0.0031417025277947334,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
